	evalue
65	2.74e-181
19843	2.95e-181
17356	3.02e-181
5771	3.04e-181
12718	3.24e-181
5774	3.56e-181
7013	3.75e-181
15121	3.87e-181
21321	3.94e-181
6270	3.94e-181
119	3.9700000000000005e-181
13167	3.9900000000000005e-181
4859	4.1700000000000004e-181
402	4.32e-181
9564	4.36e-181
20239	4.37e-181
4477	4.39e-181
17610	4.5800000000000004e-181
3648	4.59e-181
8483	4.6600000000000003e-181
3942	4.7000000000000003e-181
21745	5.07e-181
4737	5.09e-181
6856	5.250000000000001e-181
24255	5.66e-181
3940	5.71e-181
25701	6.69e-181
18375	6.700000000000001e-181
6803	7.3e-181
10677	7.49e-181
25506	7.74e-181
21176	7.81e-181
24579	8.110000000000001e-181
18130	8.27e-181
17309	8.540000000000001e-181
17307	8.540000000000001e-181
863	8.86e-181
5765	9.86e-181
12359	9.87e-181
14741	1.01e-180
20574	1.02e-180
15536	1.0299999999999998e-180
25277	1.07e-180
5332	1.15e-180
7320	1.2399999999999999e-180
10375	1.26e-180
16691	1.3099999999999999e-180
6780	1.47e-180
3678	1.52e-180
12627	1.52e-180
11029	1.65e-180
25432	1.6799999999999998e-180
5340	1.76e-180
14062	1.8599999999999998e-180
12703	2.07e-180
11084	2.1e-180
12906	2.2799999999999997e-180
16350	2.5099999999999998e-180
4550	2.66e-180
22021	2.83e-180
10344	2.94e-180
12388	3.1e-180
20160	3.38e-180
8213	3.6e-180
7221	3.6199999999999998e-180
18613	3.95e-180
23481	3.97e-180
943	4.08e-180
7672	4.289999999999999e-180
17474	4.32e-180
22045	4.4099999999999996e-180
760	4.449999999999999e-180
5164	5.09e-180
17101	5.11e-180
13772	5.1299999999999995e-180
16431	5.47e-180
14490	5.48e-180
14958	5.719999999999999e-180
7779	5.8999999999999994e-180
22623	5.939999999999999e-180
11361	6.219999999999999e-180
5993	6.27e-180
9228	6.499999999999999e-180
16173	6.54e-180
676	7.339999999999999e-180
6528	7.659999999999999e-180
5911	8.16e-180
21889	8.4e-180
16178	8.47e-180
16179	8.47e-180
22645	8.72e-180
13878	8.76e-180
12036	8.95e-180
17986	9.17e-180
23995	1.09e-179
6016	1.1e-179
22237	1.1500000000000001e-179
20645	1.17e-179
10920	1.2100000000000002e-179
3946	1.2400000000000001e-179
3944	1.2400000000000001e-179
19708	1.29e-179
25156	1.3100000000000002e-179
6164	1.5100000000000002e-179
16589	1.5100000000000002e-179
12160	1.6900000000000002e-179
8024	1.76e-179
6161	1.78e-179
24456	1.8500000000000003e-179
5473	2.0700000000000003e-179
14823	2.0700000000000003e-179
5458	2.0800000000000002e-179
14061	2.3100000000000002e-179
9863	2.33e-179
9864	2.33e-179
9968	2.56e-179
9969	2.56e-179
25229	2.6300000000000003e-179
19814	2.95e-179
22952	3.13e-179
24622	3.54e-179
9694	3.6700000000000006e-179
22153	4.39e-179
24216	4.6300000000000004e-179
20047	4.6300000000000004e-179
20778	4.9700000000000005e-179
20781	4.9700000000000005e-179
20	5.09e-179
7411	5.4600000000000004e-179
12201	5.7300000000000006e-179
17065	5.88e-179
17063	5.88e-179
23979	5.95e-179
22023	6.3e-179
21636	6.67e-179
15562	7.030000000000001e-179
10972	7.150000000000001e-179
6218	7.480000000000001e-179
15008	7.59e-179
4677	7.67e-179
15655	7.7e-179
7312	7.930000000000001e-179
215	8.770000000000001e-179
17493	9.370000000000001e-179
14853	1.02e-178
5673	1.1e-178
22862	1.11e-178
7528	1.13e-178
16129	1.1799999999999999e-178
13196	1.35e-178
371	1.39e-178
20441	1.4e-178
4404	1.56e-178
1107	1.63e-178
11315	1.67e-178
3630	1.88e-178
11896	1.88e-178
15526	1.91e-178
11703	1.97e-178
21790	1.97e-178
15704	2.12e-178
20181	2.22e-178
16014	2.3e-178
192	2.5e-178
4645	2.56e-178
4254	2.79e-178
13063	2.95e-178
11624	3.04e-178
19686	3.07e-178
11894	3.11e-178
24159	3.3e-178
9581	3.37e-178
15755	3.39e-178
21293	3.55e-178
21294	3.55e-178
11389	3.57e-178
25767	3.69e-178
21802	3.77e-178
21801	3.77e-178
25527	3.86e-178
9430	4.01e-178
1957	4.26e-178
21766	4.51e-178
24802	4.9e-178
4290	5.15e-178
3874	5.34e-178
8853	5.43e-178
17592	5.43e-178
25759	5.49e-178
14921	5.67e-178
4831	5.7e-178
11136	5.749999999999999e-178
24269	5.88e-178
18997	5.95e-178
18565	6.7e-178
24693	6.78e-178
14111	6.93e-178
5967	6.96e-178
14702	7.11e-178
14115	7.22e-178
3622	7.45e-178
14277	7.47e-178
18998	7.51e-178
24556	7.63e-178
4552	8.31e-178
16928	8.91e-178
22690	9.42e-178
531	9.52e-178
22326	9.59e-178
21700	9.63e-178
13340	1.01e-177
3971	1.02e-177
12304	1.09e-177
16096	1.1e-177
11784	1.1e-177
15910	1.11e-177
17789	1.14e-177
19291	1.23e-177
1204	1.26e-177
2488	1.31e-177
23789	1.32e-177
1091	1.35e-177
7584	1.3800000000000001e-177
7583	1.3800000000000001e-177
985	1.4e-177
15929	1.62e-177
13216	1.67e-177
1510	1.69e-177
14559	1.71e-177
20198	1.72e-177
20201	1.72e-177
23008	1.76e-177
5019	1.82e-177
1601	1.84e-177
17953	1.91e-177
7536	1.95e-177
13049	1.98e-177
15128	2.07e-177
4625	2.25e-177
5050	2.27e-177
19406	2.39e-177
10497	2.62e-177
25640	2.64e-177
13639	2.7500000000000003e-177
25364	2.7500000000000003e-177
18438	2.7700000000000003e-177
15419	2.92e-177
6659	3e-177
14125	3.03e-177
4255	3.1600000000000002e-177
4865	3.45e-177
11804	3.68e-177
11810	3.68e-177
10306	3.97e-177
11283	4.07e-177
23194	4.2500000000000005e-177
21308	4.32e-177
9072	4.51e-177
21903	4.54e-177
15780	4.59e-177
8033	4.9e-177
9927	4.99e-177
19244	5.83e-177
19243	5.83e-177
6940	6.16e-177
13461	6.39e-177
2390	6.55e-177
18540	7.35e-177
14643	7.64e-177
21329	8.070000000000001e-177
7673	8.44e-177
12862	8.78e-177
7531	9.72e-177
6766	9.85e-177
9632	9.9e-177
9636	9.9e-177
24852	9.94e-177
8278	1.01e-176
15423	1.03e-176
1175	1.0399999999999999e-176
10134	1.0799999999999999e-176
9255	1.23e-176
17022	1.39e-176
15319	1.44e-176
13308	1.53e-176
10931	1.5599999999999999e-176
4416	1.63e-176
10052	1.6599999999999998e-176
15231	1.71e-176
21453	1.74e-176
17177	1.7599999999999997e-176
24084	2.0099999999999997e-176
15664	2.13e-176
23702	2.15e-176
25207	2.2e-176
17178	2.2299999999999998e-176
25340	2.24e-176
25337	2.27e-176
6035	2.29e-176
10472	2.31e-176
18527	2.3299999999999997e-176
6094	2.3299999999999997e-176
5639	2.4099999999999998e-176
23579	2.4399999999999998e-176
24112	2.56e-176
24944	2.7e-176
17399	2.7199999999999997e-176
10174	2.7299999999999998e-176
250	2.81e-176
10096	2.82e-176
10269	2.88e-176
25788	2.9099999999999998e-176
9305	2.9399999999999997e-176
12237	2.9399999999999997e-176
4816	2.96e-176
1882	3.0799999999999997e-176
24170	3.0899999999999998e-176
6633	3.26e-176
5586	3.34e-176
10897	3.3799999999999995e-176
8008	3.53e-176
14622	3.62e-176
5614	3.6799999999999996e-176
6343	3.7099999999999996e-176
6342	3.7099999999999996e-176
13821	4.3499999999999996e-176
12066	4.6799999999999996e-176
22328	5.06e-176
4553	5.14e-176
9468	5.42e-176
13028	5.45e-176
23119	5.89e-176
16896	6.38e-176
25380	6.99e-176
10973	7.77e-176
20444	8.9e-176
11585	1.11e-175
5114	1.12e-175
20644	1.15e-175
10986	1.19e-175
23015	1.23e-175
4667	1.24e-175
11305	1.26e-175
14374	1.29e-175
23845	1.5e-175
23810	1.52e-175
16923	1.53e-175
3382	1.74e-175
14001	1.9e-175
18703	1.92e-175
18702	1.92e-175
15167	2.01e-175
910	2.03e-175
16184	2.13e-175
4513	2.33e-175
8636	2.37e-175
7086	2.4e-175
7085	2.4e-175
12513	2.4e-175
19394	2.43e-175
24398	2.51e-175
12645	2.68e-175
23590	2.8e-175
11551	2.83e-175
6318	2.89e-175
7521	3.24e-175
9730	3.29e-175
12147	3.3e-175
20320	3.67e-175
25329	3.84e-175
3682	4e-175
4727	4.07e-175
13401	4.08e-175
5341	4.3499999999999997e-175
19755	4.6e-175
23279	4.84e-175
15010	4.9499999999999997e-175
11727	5.35e-175
4032	5.69e-175
909	5.84e-175
20184	6.03e-175
5717	6.56e-175
18230	6.98e-175
12801	7.43e-175
16250	7.59e-175
13116	7.94e-175
9878	8.099999999999999e-175
1263	8.6e-175
19046	9.09e-175
15358	9.67e-175
13876	9.77e-175
8854	1.12e-174
13550	1.19e-174
1395	1.19e-174
14406	1.2e-174
13505	1.2199999999999999e-174
22871	1.23e-174
9150	1.28e-174
24931	1.33e-174
13869	1.4e-174
10456	1.52e-174
6742	1.55e-174
22874	1.55e-174
15074	1.55e-174
17532	1.57e-174
13867	1.6199999999999999e-174
24424	1.63e-174
18390	1.63e-174
22090	1.8999999999999999e-174
22091	1.8999999999999999e-174
7280	1.8999999999999999e-174
826	2.01e-174
21732	2.14e-174
17203	2.38e-174
10016	2.42e-174
3340	2.46e-174
8975	2.5199999999999998e-174
8976	2.5199999999999998e-174
16958	2.77e-174
5052	2.8e-174
14768	2.91e-174
10957	2.99e-174
57	3.15e-174
16940	3.2399999999999998e-174
21253	3.55e-174
5722	3.66e-174
24086	3.77e-174
12037	3.84e-174
9474	3.84e-174
24703	3.94e-174
20915	3.97e-174
23680	4.32e-174
21326	4.5e-174
14216	4.51e-174
12290	4.59e-174
15584	4.75e-174
11462	4.84e-174
8660	5.02e-174
20663	5.23e-174
6568	5.27e-174
8637	5.46e-174
11219	5.49e-174
70	5.74e-174
13032	5.8399999999999995e-174
22852	5.94e-174
17388	5.99e-174
17384	5.99e-174
17389	5.99e-174
6762	6.24e-174
771	6.27e-174
13562	6.37e-174
15633	6.47e-174
7141	6.51e-174
5160	6.6399999999999995e-174
11030	6.93e-174
20842	7.01e-174
24769	7.22e-174
2085	7.47e-174
33	7.99e-174
710	8.03e-174
4665	8.37e-174
15098	8.37e-174
2437	8.5e-174
24237	8.64e-174
11920	8.91e-174
3951	9.11e-174
19110	9.99e-174
25687	1.02e-173
17605	1.09e-173
21752	1.11e-173
3665	1.1500000000000001e-173
17211	1.1900000000000002e-173
8527	1.2e-173
23098	1.21e-173
4837	1.21e-173
12844	1.2400000000000001e-173
15155	1.3300000000000001e-173
19580	1.34e-173
11658	1.39e-173
17338	1.4700000000000001e-173
5163	1.4900000000000001e-173
19312	1.5100000000000002e-173
18617	1.52e-173
23960	1.5800000000000002e-173
20154	1.5800000000000002e-173
18250	1.6200000000000002e-173
10458	1.6200000000000002e-173
22106	1.6200000000000002e-173
24807	1.65e-173
5464	1.67e-173
19143	1.74e-173
2317	1.76e-173
6855	1.7700000000000003e-173
5302	2.07e-173
10012	2.13e-173
3513	2.5900000000000003e-173
21167	2.5900000000000003e-173
3538	2.64e-173
21367	2.8000000000000003e-173
12348	3.17e-173
24081	3.18e-173
3477	3.2300000000000003e-173
18072	3.34e-173
23575	3.56e-173
22348	3.56e-173
1981	3.59e-173
17583	3.62e-173
12725	3.63e-173
25303	3.78e-173
4487	3.85e-173
17678	3.94e-173
25126	4.0400000000000006e-173
23332	4.48e-173
1250	4.760000000000001e-173
5026	4.99e-173
5014	5.05e-173
13430	5.3800000000000004e-173
13605	5.3900000000000006e-173
11701	5.5e-173
13738	5.830000000000001e-173
3283	7.69e-173
11350	7.75e-173
17012	7.75e-173
3241	8.660000000000001e-173
6172	9.11e-173
7203	9.500000000000001e-173
15015	1.12e-172
25014	1.12e-172
14190	1.16e-172
18599	1.1699999999999999e-172
5125	1.19e-172
11888	1.1999999999999999e-172
13274	1.3499999999999998e-172
13294	1.37e-172
18473	1.4299999999999998e-172
21908	1.67e-172
21906	1.67e-172
12162	1.76e-172
18757	1.7699999999999998e-172
11910	1.9699999999999998e-172
1119	2.02e-172
5449	2.0599999999999998e-172
3698	2.07e-172
22719	2.13e-172
10463	2.2799999999999997e-172
23237	2.32e-172
25338	2.3999999999999998e-172
8347	2.47e-172
19748	2.49e-172
655	2.62e-172
22052	2.82e-172
2313	3.01e-172
6612	3.06e-172
21934	3.07e-172
21993	3.07e-172
20189	3.16e-172
11521	3.5999999999999996e-172
62	3.69e-172
1421	3.7099999999999995e-172
23201	3.8399999999999997e-172
17815	4.3399999999999996e-172
17813	4.3399999999999996e-172
13855	4.71e-172
9166	4.7499999999999997e-172
6200	4.8399999999999995e-172
6931	4.8399999999999995e-172
6202	4.8399999999999995e-172
19190	5.04e-172
19189	5.04e-172
10506	5.0599999999999994e-172
21637	5.269999999999999e-172
12503	5.269999999999999e-172
1560	5.55e-172
20575	5.65e-172
22688	6.09e-172
11801	6.25e-172
5852	7.329999999999999e-172
7188	7.429999999999999e-172
11175	7.449999999999999e-172
8025	7.47e-172
20340	7.59e-172
5831	8.769999999999999e-172
5830	8.769999999999999e-172
6843	9.929999999999999e-172
18772	1.01e-171
20434	1.0799999999999999e-171
25579	1.11e-171
23555	1.11e-171
12422	1.12e-171
12110	1.23e-171
24661	1.31e-171
9871	1.38e-171
21151	1.38e-171
3718	1.38e-171
20920	1.44e-171
9370	1.51e-171
13234	1.51e-171
13233	1.51e-171
7082	1.62e-171
6285	1.81e-171
19383	1.88e-171
1121	1.96e-171
2684	1.96e-171
23953	1.97e-171
10579	2.04e-171
10585	2.04e-171
6384	2.0599999999999999e-171
19050	2.09e-171
8080	2.1e-171
20952	2.15e-171
13052	2.19e-171
23915	2.26e-171
12452	2.29e-171
8860	2.4e-171
5905	2.44e-171
5966	2.5699999999999997e-171
16447	2.85e-171
24520	2.9e-171
13375	2.93e-171
796	2.95e-171
8260	3.01e-171
23698	3.1e-171
20635	3.25e-171
15064	3.2999999999999998e-171
19557	3.45e-171
12468	3.53e-171
8638	3.84e-171
12048	3.95e-171
17396	4.26e-171
3542	4.59e-171
16002	4.7799999999999995e-171
17712	5.08e-171
25769	5.2e-171
11734	5.26e-171
8136	5.28e-171
8137	5.28e-171
22296	5.45e-171
20619	5.79e-171
21303	6.3699999999999995e-171
17329	6.44e-171
21224	7.76e-171
2852	9.39e-171
25751	9.43e-171
18042	9.45e-171
18732	9.74e-171
13881	9.81e-171
11396	9.86e-171
23857	1.0599999999999999e-170
309	1.1199999999999999e-170
15926	1.2e-170
3604	1.2799999999999999e-170
5196	1.4399999999999998e-170
13974	1.4799999999999999e-170
14442	1.53e-170
21892	1.55e-170
19783	1.69e-170
7308	1.84e-170
8710	1.9099999999999997e-170
21131	2.07e-170
3008	2.19e-170
4285	2.1999999999999998e-170
13584	2.2199999999999998e-170
10020	2.32e-170
1711	2.36e-170
4560	2.4599999999999996e-170
17473	2.66e-170
7089	3.14e-170
15145	3.27e-170
16617	3.53e-170
16524	3.6099999999999994e-170
4444	3.7e-170
12158	3.8199999999999994e-170
22012	3.8499999999999996e-170
20134	3.88e-170
19065	3.88e-170
10635	3.91e-170
10089	3.9799999999999995e-170
25414	4.2299999999999996e-170
24165	4.34e-170
17683	4.56e-170
23994	4.7799999999999995e-170
16274	4.789999999999999e-170
13225	5.089999999999999e-170
12146	5.8299999999999996e-170
10546	5.849999999999999e-170
22592	5.8699999999999996e-170
20155	6.699999999999999e-170
5939	6.97e-170
5451	7.82e-170
3782	8.029999999999999e-170
14197	8.26e-170
5317	8.62e-170
13973	8.71e-170
7295	8.879999999999999e-170
16182	9.819999999999999e-170
14578	9.94e-170
10545	1.0200000000000001e-169
15280	1.1300000000000001e-169
11373	1.17e-169
4025	1.2400000000000001e-169
25067	1.2400000000000001e-169
14955	1.26e-169
4664	1.35e-169
19666	1.45e-169
22383	1.6e-169
22371	1.6e-169
22377	1.6e-169
22381	1.6e-169
22376	1.6e-169
22387	1.6e-169
22389	1.6e-169
22391	1.6e-169
22379	1.6e-169
22384	1.6e-169
22374	1.6e-169
22369	1.6e-169
23232	1.6400000000000002e-169
12706	1.65e-169
13569	1.67e-169
15657	1.71e-169
1206	1.71e-169
10290	1.8300000000000002e-169
7177	1.99e-169
17699	2.0600000000000002e-169
24150	2.22e-169
11550	2.32e-169
13098	2.42e-169
10254	2.51e-169
14716	2.53e-169
21184	2.5600000000000003e-169
23663	2.68e-169
22125	2.79e-169
21417	2.9e-169
7347	2.9500000000000003e-169
23036	3.2400000000000004e-169
5369	3.44e-169
5368	3.44e-169
5367	3.44e-169
1267	3.54e-169
8159	3.6600000000000004e-169
10041	3.69e-169
16113	3.7900000000000004e-169
17457	3.98e-169
11698	4.1900000000000004e-169
17274	4.4100000000000004e-169
12793	4.53e-169
13351	4.6e-169
823	4.62e-169
17134	4.69e-169
19754	4.93e-169
15654	5e-169
8057	5.09e-169
1464	5.2300000000000005e-169
9633	5.3e-169
15566	5.640000000000001e-169
9275	5.81e-169
3299	5.94e-169
23020	6.09e-169
5850	6.32e-169
8264	7.030000000000001e-169
23224	7.35e-169
6183	7.39e-169
6185	7.39e-169
9700	7.61e-169
10894	7.81e-169
8012	8.1e-169
11484	8.530000000000001e-169
14040	8.680000000000001e-169
10577	8.94e-169
16727	9.16e-169
8370	9.32e-169
8399	9.79e-169
13293	9.79e-169
8398	9.79e-169
14778	9.98e-169
6968	1.07e-168
7396	1.1e-168
13487	1.11e-168
16599	1.11e-168
8526	1.17e-168
5278	1.19e-168
24179	1.31e-168
1754	1.34e-168
5045	1.3999999999999999e-168
12615	1.42e-168
11335	1.4599999999999998e-168
9982	1.58e-168
3842	1.58e-168
7676	1.6199999999999999e-168
6398	1.78e-168
7808	1.98e-168
11498	2.13e-168
22577	2.32e-168
631	2.4199999999999998e-168
23387	2.4499999999999997e-168
16468	2.46e-168
3934	2.47e-168
21113	2.49e-168
24735	2.6e-168
8135	2.6999999999999997e-168
5525	2.74e-168
21699	2.8299999999999997e-168
19463	2.85e-168
12363	3.01e-168
21049	3.1e-168
12763	3.14e-168
9549	3.14e-168
3005	3.34e-168
2308	3.37e-168
9181	3.42e-168
10043	3.75e-168
20177	3.85e-168
1966	3.93e-168
14306	4.02e-168
17670	4.0299999999999997e-168
848	4.23e-168
12329	4.26e-168
9635	4.33e-168
22163	4.48e-168
18591	4.53e-168
18590	4.53e-168
11089	4.6e-168
19790	4.65e-168
9550	4.76e-168
6453	5.07e-168
6451	5.07e-168
6452	5.07e-168
10105	5.09e-168
24472	5.18e-168
24473	5.18e-168
19502	5.39e-168
19575	5.96e-168
11843	5.99e-168
7527	6.03e-168
17198	6.23e-168
17285	6.34e-168
18917	6.569999999999999e-168
5295	7.5299999999999995e-168
16581	8.04e-168
5274	9.39e-168
7934	9.53e-168
10073	1.0200000000000001e-167
9553	1.1300000000000001e-167
11831	1.14e-167
22520	1.17e-167
19624	1.18e-167
13501	1.1900000000000001e-167
12750	1.28e-167
12754	1.28e-167
18195	1.3000000000000001e-167
8267	1.32e-167
23773	1.39e-167
3977	1.4700000000000001e-167
1693	1.5500000000000002e-167
14092	1.5800000000000002e-167
14623	1.6900000000000002e-167
10881	1.6900000000000002e-167
9653	1.6900000000000002e-167
9654	1.79e-167
23659	1.8100000000000003e-167
13737	2.0400000000000002e-167
23328	2.05e-167
13242	2.06e-167
9698	2.1500000000000003e-167
14340	2.19e-167
3158	2.22e-167
24791	2.24e-167
1757	2.2600000000000003e-167
13113	2.34e-167
14779	2.6300000000000002e-167
4864	2.6600000000000002e-167
14119	3.21e-167
16986	3.2500000000000002e-167
13654	3.2700000000000004e-167
22521	3.89e-167
22522	3.89e-167
11956	4.0800000000000004e-167
8078	4.26e-167
15764	4.3000000000000005e-167
18558	4.43e-167
22335	4.460000000000001e-167
22332	4.460000000000001e-167
22331	4.460000000000001e-167
4143	4.460000000000001e-167
19125	4.6900000000000006e-167
4885	5.06e-167
24635	5.250000000000001e-167
24636	5.250000000000001e-167
7090	5.27e-167
6129	5.5400000000000005e-167
12496	5.74e-167
19691	6.41e-167
5452	6.4900000000000006e-167
8018	7.01e-167
14497	7.11e-167
4877	7.32e-167
7383	7.39e-167
10230	7.45e-167
20070	7.47e-167
2381	7.78e-167
14581	7.89e-167
887	7.96e-167
14594	7.970000000000001e-167
23536	8.770000000000001e-167
19732	9.140000000000001e-167
14929	9.15e-167
15426	9.260000000000001e-167
566	9.770000000000001e-167
5819	1.1400000000000001e-166
16972	1.2300000000000001e-166
22713	1.2300000000000001e-166
22591	1.2300000000000001e-166
11997	1.41e-166
12779	1.41e-166
6461	1.45e-166
18005	1.5100000000000002e-166
7874	1.63e-166
8040	1.63e-166
8041	1.63e-166
7873	1.63e-166
22903	1.64e-166
107	1.7400000000000002e-166
21855	1.84e-166
25735	1.8800000000000002e-166
6061	2.0900000000000002e-166
23426	2.13e-166
6324	2.13e-166
17233	2.16e-166
17236	2.16e-166
17235	2.16e-166
19688	2.4400000000000002e-166
16975	2.51e-166
19155	2.53e-166
19154	2.53e-166
24496	2.6700000000000003e-166
13321	2.69e-166
14246	2.99e-166
14455	3.01e-166
2910	3.0600000000000004e-166
4840	3.1100000000000005e-166
4070	3.18e-166
2125	3.22e-166
3616	3.28e-166
4671	3.35e-166
23240	3.4000000000000003e-166
9159	3.4600000000000004e-166
352	3.57e-166
3204	4.05e-166
23238	4.1000000000000003e-166
9558	4.38e-166
21507	4.76e-166
1274	4.8200000000000003e-166
15123	5.11e-166
6642	5.3200000000000006e-166
19496	5.520000000000001e-166
13760	5.56e-166
25581	5.67e-166
10755	5.98e-166
10756	5.98e-166
22881	6.49e-166
22882	6.49e-166
15675	6.910000000000001e-166
6905	7.010000000000001e-166
21002	7.21e-166
6848	7.39e-166
1632	7.83e-166
15092	8.7e-166
3796	8.82e-166
3797	8.950000000000001e-166
14748	9.3e-166
11428	9.39e-166
5688	9.720000000000001e-166
24557	9.860000000000001e-166
6906	1.0099999999999999e-165
745	1.07e-165
17481	1.13e-165
16722	1.14e-165
13542	1.16e-165
21603	1.22e-165
6116	1.25e-165
5349	1.36e-165
19972	1.36e-165
6032	1.39e-165
4600	1.42e-165
6122	1.56e-165
3584	1.58e-165
8079	1.59e-165
6538	1.71e-165
520	2.0499999999999999e-165
7058	2.0499999999999999e-165
11248	2.1599999999999998e-165
8401	2.4099999999999998e-165
5948	2.4099999999999998e-165
24906	2.44e-165
24320	2.52e-165
16809	2.52e-165
23403	2.52e-165
11048	2.63e-165
12093	2.6599999999999997e-165
13345	2.73e-165
3674	2.75e-165
5678	2.89e-165
754	2.9e-165
18554	3.2599999999999997e-165
10857	3.42e-165
17730	3.59e-165
24833	3.63e-165
1228	3.7599999999999996e-165
5687	3.96e-165
11632	4e-165
24620	4.22e-165
14605	4.28e-165
19191	4.39e-165
21812	4.7e-165
7654	4.75e-165
25472	4.91e-165
17681	4.99e-165
22697	5.51e-165
12698	5.76e-165
11718	5.83e-165
16394	5.919999999999999e-165
12032	6.08e-165
6648	6.2299999999999995e-165
14214	6.2299999999999995e-165
4394	6.2299999999999995e-165
11803	6.66e-165
11809	6.66e-165
10417	6.97e-165
15137	7.289999999999999e-165
23393	7.72e-165
13603	7.98e-165
16319	8e-165
6009	8.52e-165
1022	8.939999999999999e-165
24338	9.49e-165
24337	9.49e-165
2292	9.79e-165
24919	9.88e-165
22022	1.12e-164
22263	1.18e-164
461	1.19e-164
14218	1.2000000000000001e-164
14009	1.2500000000000001e-164
13278	1.2900000000000002e-164
25403	1.4e-164
24011	1.4900000000000001e-164
6557	1.5100000000000002e-164
4875	1.64e-164
3480	1.67e-164
14041	1.85e-164
14044	1.85e-164
1736	1.9e-164
3696	2.07e-164
14322	2.1600000000000002e-164
12446	2.24e-164
1750	2.33e-164
17850	2.46e-164
20858	2.5800000000000003e-164
20951	2.6300000000000003e-164
25465	3.01e-164
16832	3.0600000000000004e-164
14586	3.4500000000000004e-164
9734	3.5200000000000006e-164
25749	3.55e-164
12601	3.59e-164
12603	3.59e-164
5212	3.79e-164
14348	3.8300000000000004e-164
14017	3.96e-164
3488	3.99e-164
15377	4.000000000000001e-164
595	4.09e-164
6754	4.18e-164
6560	4.26e-164
5394	4.36e-164
4629	4.43e-164
5380	4.43e-164
16420	4.44e-164
18135	5.05e-164
23000	5.0700000000000006e-164
16699	5.2800000000000005e-164
13486	5.43e-164
6592	5.49e-164
17339	5.5800000000000004e-164
24319	5.63e-164
20670	5.8600000000000005e-164
20303	5.8600000000000005e-164
22596	5.99e-164
6219	6.1400000000000006e-164
7503	7.02e-164
5465	7.370000000000001e-164
20893	7.65e-164
21796	8.200000000000001e-164
1096	8.3e-164
23933	8.39e-164
14571	8.9e-164
14137	8.94e-164
22693	9.01e-164
9339	9.1e-164
15981	9.68e-164
24533	1.0500000000000001e-163
4796	1.12e-163
13586	1.1300000000000001e-163
20246	1.14e-163
1184	1.16e-163
10017	1.1700000000000001e-163
9722	1.2000000000000002e-163
23940	1.2100000000000001e-163
9570	1.2500000000000001e-163
649	1.2700000000000001e-163
17805	1.3000000000000002e-163
2846	1.37e-163
3067	1.37e-163
10069	1.49e-163
22638	1.49e-163
12606	1.5500000000000002e-163
2295	1.6300000000000002e-163
10045	1.7e-163
10885	1.82e-163
20335	2.0500000000000002e-163
20337	2.0500000000000002e-163
12884	2.12e-163
17517	2.1300000000000002e-163
9414	2.2900000000000002e-163
18725	2.3600000000000004e-163
1463	2.84e-163
10868	2.9400000000000004e-163
10867	2.9400000000000004e-163
10771	2.98e-163
1477	3.11e-163
4909	3.1500000000000004e-163
12002	3.1800000000000003e-163
16146	3.27e-163
19751	3.4e-163
18028	3.4600000000000006e-163
23436	3.6800000000000004e-163
21583	4.2600000000000004e-163
8528	4.4900000000000006e-163
25360	5.0400000000000007e-163
18243	5.380000000000001e-163
18084	5.540000000000001e-163
15043	5.64e-163
7047	5.84e-163
14154	5.9e-163
2923	5.940000000000001e-163
16592	6.040000000000001e-163
1450	6.83e-163
10274	6.920000000000001e-163
23865	7.300000000000001e-163
8105	7.850000000000001e-163
732	8.35e-163
25057	9.180000000000001e-163
3790	9.180000000000001e-163
25056	9.180000000000001e-163
18862	1.01e-162
21800	1.02e-162
18592	1.04e-162
10984	1.11e-162
13331	1.14e-162
22112	1.17e-162
17112	1.18e-162
5222	1.19e-162
11438	1.19e-162
9213	1.3e-162
4941	1.31e-162
7414	1.36e-162
7419	1.36e-162
7417	1.36e-162
22901	1.42e-162
11842	1.43e-162
19324	1.62e-162
1577	1.72e-162
13752	1.73e-162
14974	1.74e-162
16885	1.87e-162
14978	1.95e-162
20175	1.97e-162
22999	1.98e-162
10704	2.12e-162
5468	2.13e-162
6077	2.13e-162
24261	2.14e-162
15114	2.36e-162
11452	2.49e-162
22912	2.51e-162
16520	2.64e-162
15493	2.71e-162
18615	2.73e-162
22264	2.84e-162
13358	2.9e-162
14268	3.23e-162
13710	3.28e-162
10019	3.47e-162
23422	3.78e-162
12962	3.9e-162
10669	4.01e-162
3212	4.15e-162
21101	4.23e-162
6678	4.28e-162
12722	4.56e-162
25789	4.59e-162
7765	4.62e-162
7766	4.62e-162
7762	4.62e-162
7764	4.62e-162
10509	4.65e-162
10508	4.65e-162
4695	4.66e-162
2318	4.71e-162
11393	4.86e-162
12910	5.41e-162
17855	5.48e-162
1343	6.41e-162
4624	6.42e-162
21902	6.75e-162
15549	7.09e-162
25475	7.59e-162
13674	7.69e-162
2416	8.66e-162
15248	8.81e-162
12656	8.94e-162
21183	9.03e-162
4621	9.59e-162
9978	9.6e-162
23548	9.91e-162
13975	1.07e-161
22798	1.0800000000000001e-161
22796	1.0800000000000001e-161
6002	1.16e-161
4718	1.2e-161
12531	1.21e-161
16036	1.22e-161
11647	1.3000000000000002e-161
17252	1.4000000000000002e-161
13899	1.4900000000000001e-161
23817	1.5100000000000002e-161
12953	1.5100000000000002e-161
